Course,Green,Tee,CR,SR,Yards
南-東,Aグリーン,バック,72.8,132,6819
南-東,Aグリーン,レギュラー,70.8,130,6392
南-東,Aグリーン,フロント,70.0,127,6195
南-東,Aグリーン,レディース,63.6,111,4919
南-東,Bグリーン,バック,72.2,130,6668
南-東,Bグリーン,レギュラー,70.2,128,6262
南-東,Bグリーン,フロント,69.4,124,6069
南-東,Bグリーン,レディース,63.3,108,4838
西-南,Aグリーン,バック,72.1,132,6663
西-南,Aグリーン,レギュラー,70.7,132,6350
西-南,Aグリーン,フロント,69.6,128,6109
西-南,Aグリーン,レディース,63.7,110,4937
西-南,Bグリーン,バック,71.6,130,6484
西-南,Bグリーン,レギュラー,69.9,129,6171
西-南,Bグリーン,フロント,68.8,125,5930
西-南,Bグリーン,レディース,63.5,109,4827
東-西,Aグリーン,バック,71.7,129,6562
東-西,Aグリーン,レギュラー,69.9,127,6194
東-西,Aグリーン,フロント,69.0,125,5996
東-西,Aグリーン,レディース,63.5,109,4888
東-西,Bグリーン,バック,71.2,127,6466
東-西,Bグリーン,レギュラー,69.3,127,6119
東-西,Bグリーン,フロント,68.4,124,5925
東-西,Bグリーン,レディース,63.4,107,4799
