Course,Green,Tee,CR,SR,Yards
東-中,ベント,バック,78.4,148,6567
東-中,ベント,レギュラー,76.0,142,6128
東-中,ベント,レディース,70.1,127,5117
中-西,ベント,バック,77.5,145,6403
中-西,ベント,レギュラー,75.0,138,5965
中-西,ベント,レディース,70.4,128,5171
西-東,ベント,バック,77.5,148,6454
西-東,ベント,レギュラー,75.2,138,6001
西-東,ベント,レディース,69.1,127,4968
