Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,79.0,141,6790
アウト-イン,ベント,レギュラー,77.3,134,6401
アウト-イン,ベント,フロント 1,75.0,132,6032
アウト-イン,ベント,ゴールド,72.0,126,5470
アウト-イン,ベント,レッド,69.2,121,4936
アウト-イン,ベント,ピンク,65.1,113,4138
