Course,Green,Tee,CR,SR,Yards
南-東,第1グリーン,バック,73.4,135,7133
南-東,第1グリーン,レギュラー,70.6,127,6532
南-東,第1グリーン,フロント1,67.2,117,5682
南-東,第2グリーン,バック,72.2,131,6876
南-東,第2グリーン,レギュラー,70.2,125,6463
南-東,第2グリーン,フロント1,66.4,114,5430
南-西,第1グリーン,バック,73.3,135,7106
南-西,第1グリーン,レギュラー,70.2,125,6458
南-西,第1グリーン,フロント1,67.6,118,5803
南-西,第2グリーン,バック,71.3,129,6703
南-西,第2グリーン,レギュラー,69.5,123,6278
南-西,第2グリーン,フロント1,66.1,114,5382
西-東,第1グリーン,バック,73.1,134,7061
西-東,第1グリーン,レギュラー,70.7,127,6560
西-東,第1グリーン,フロント1,67.1,116,5633
西-東,第2グリーン,バック,71.7,130,6785
西-東,第2グリーン,レギュラー,69.6,124,6319
西-東,第2グリーン,フロント1,66.3,114,5362
