Course,Green,Tee,CR,SR,Yards
西-東,ベント,バック,75.4,134,6488
西-東,ベント,レギュラー,73.4,129,6068
西-東,ベント,レディス,71.0,123,5558
西-東,コーライ,バック,74.5,132,6293
西-東,コーライ,レギュラー,73.3,129,5877
西-東,コーライ,レディス,70.4,121,5363
東-北,ベント,バック,72.2,126,6041
東-北,ベント,レギュラー,70.1,120,5639
東-北,ベント,レディス,68.3,116,5235
東-北,コーライ,バック,70.9,123,5777
東-北,コーライ,レギュラー,69.6,119,5374
東-北,コーライ,レディス,67.1,112,4971
北-西,ベント,バック,71.2,123,5803
北-西,ベント,レギュラー,69.3,118,5473
北-西,ベント,レディス,67.7,114,5067
北-西,コーライ,バック,69.6,119,5516
北-西,コーライ,レギュラー,67.9,114,5191
北-西,コーライ,レディス,66.1,110,4780
