Course,Green,Tee,CR,SR,Yards
東-南,コーライ,バック,72.7,133,7064
東-南,コーライ,レギュラー,72.1,131,6942
東-南,コーライ,フロント,71.0,128,6610
東-南,コーライ,ゴールド,69.8,124,6326
東-南,コーライ,レディース1,68.4,120,5970
東-南,コーライ,レディース2,67.3,117,5735
東-南,ベント,バック,72.0,131,6909
東-南,ベント,レギュラー,71.4,129,6777
東-南,ベント,フロント,70.2,125,6437
東-南,ベント,ゴールド,69.2,123,6140
東-南,ベント,レディース1,67.8,118,5788
東-南,ベント,レディース2,66.8,115,5551
南-西,ベント,バック,72.6,132,6978
南-西,ベント,レギュラー,71.8,130,6797
南-西,ベント,フロント,70.4,126,6404
南-西,ベント,ゴールド,69.2,123,6066
南-西,ベント,レディース1,67.5,117,5613
南-西,ベント,レディース2,66.3,114,5343
南-西,コーライ,バック,72.5,132,6982
南-西,コーライ,レギュラー,71.7,130,6811
南-西,コーライ,フロント,70.4,126,6426
南-西,コーライ,ゴールド,69.1,122,6091
南-西,コーライ,レディース1,67.3,117,5625
南-西,コーライ,レディース2,66.1,114,5357
西-東,ベント,バック,71.7,130,6855
西-東,ベント,レギュラー,71.0,128,6714
西-東,ベント,フロント,69.6,124,6335
西-東,ベント,ゴールド,68.3,120,5964
西-東,ベント,レディース1,67.2,117,5669
西-東,ベント,レディース2,66.0,113,5400
西-東,コーライ,バック,71.4,129,6848
西-東,コーライ,レギュラー,70.8,128,6709
西-東,コーライ,フロント,69.5,123,6344
西-東,コーライ,ゴールド,68.2,119,5991
西-東,コーライ,レディース1,67.1,116,5685
西-東,コーライ,レディース2,66.0,113,5420
