Course,Green,Tee,CR,SR,Yards
東コースアウト-東コースイン,ベント(YG),バック,73.4,135,7036
東コースアウト-東コースイン,ベント(YG),レギュラー,71.0,128,6512
東コースアウト-東コースイン,ベント(YG),フロント,69.2,123,6066
東コースアウト-東コースイン,ベント(EG),バック,71.7,130,6685
東コースアウト-東コースイン,ベント(EG),レギュラー,69.5,123,6162
東コースアウト-東コースイン,ベント(EG),フロント,67.9,118,5716
西コースアウト-西コースイン,ベント(YG),バック,72.7,133,6911
西コースアウト-西コースイン,ベント(YG),レギュラー,71.0,128,6550
西コースアウト-西コースイン,ベント(YG),フロント,69.6,124,6188
西コースアウト-西コースイン,ベント(EG),バック,71.2,129,6600
西コースアウト-西コースイン,ベント(EG),レギュラー,69.6,124,6239
西コースアウト-西コースイン,ベント(EG),フロント,68.4,120,5877
中コースアウト-中コースイン,ベント(YG),バック,71.9,130,6683
中コースアウト-中コースイン,ベント(YG),レギュラー,70.2,125,6320
中コースアウト-中コースイン,ベント(YG),フロント,69.3,123,5978
中コースアウト-中コースイン,ベント(EG),バック,71.7,130,6636
中コースアウト-中コースイン,ベント(EG),レギュラー,70.0,125,6270
中コースアウト-中コースイン,ベント(EG),フロント,68.8,121,5932
