Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.0,129,6548
アウト-イン,ベント,レギュラー,69.7,124,6039
アウト-イン,ベント,フロント1,69.0,123,5889
アウト-イン,ベント,フロント2,68.5,122,5775
アウト-イン,ベント,レディース1,67.1,119,5457
アウト-イン,ベント,レディース2,66.7,119,5368
