Course,Green,Tee,CR,SR,Yards
OUT-IN,メインベント,バック,76.8,141,6150
OUT-IN,メインベント,レギュラー,74.6,134,5711
OUT-IN,メインベント,フロント,68.8,127,4770
OUT-IN,メインベント,レディース,66.4,121,4354
OUT-IN,サブベント,バック,76.2,140,6083
OUT-IN,サブベント,レギュラー,73.7,133,5623
OUT-IN,サブベント,フロント,68.3,126,4704
OUT-IN,サブベント,レディース,65.7,119,4287
