Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.3,138,6609
アウト-イン,ベント,レギュラー,76.0,133,6208
アウト-イン,ベント,フロント,73.9,130,5842
アウト-イン,ベント,レディス,70.5,120,5218
