Course,Green,Tee,CR,SR,Yards
甲斐-駿河,Aグリーン,バック1,78.1,137,6518
甲斐-駿河,Aグリーン,バック2,77.2,136,6368
甲斐-駿河,Aグリーン,レギュラー,74.8,132,5949
甲斐-駿河,Aグリーン,フロント,74.7,131,5916
甲斐-駿河,Aグリーン,シニア,69.6,122,5063
甲斐-駿河,Aグリーン,レディース,69.6,122,5063
甲斐-駿河,Bグリーン,バック1,77.1,135,6355
甲斐-駿河,Bグリーン,バック2,76.5,133,6232
甲斐-駿河,Bグリーン,レギュラー,74.1,128,5814
甲斐-駿河,Bグリーン,フロント,73.9,127,5781
甲斐-駿河,Bグリーン,シニア,68.9,118,4918
甲斐-駿河,Bグリーン,レディース,68.9,118,4918
富士-甲斐,Aグリーン,バック1,78.0,137,6522
富士-甲斐,Aグリーン,バック2,77.0,134,6338
富士-甲斐,Aグリーン,レギュラー,74.6,131,5948
富士-甲斐,Aグリーン,フロント,74.2,130,5898
富士-甲斐,Aグリーン,シニア,69.9,123,5173
富士-甲斐,Aグリーン,レディース,69.7,122,5132
富士-甲斐,Bグリーン,バック1,76.9,134,6335
富士-甲斐,Bグリーン,バック2,76.0,131,6157
富士-甲斐,Bグリーン,レギュラー,73.6,127,5775
富士-甲斐,Bグリーン,フロント,73.2,127,5725
富士-甲斐,Bグリーン,シニア,69.0,119,4994
富士-甲斐,Bグリーン,レディース,68.8,118,4953
駿河-富士,Aグリーン,バック1,77.3,135,6436
駿河-富士,Aグリーン,バック2,76.0,132,6218
駿河-富士,Aグリーン,レギュラー,73.8,128,5839
駿河-富士,Aグリーン,フロント,73.3,127,5756
駿河-富士,Aグリーン,シニア,68.3,119,4914
駿河-富士,Aグリーン,レディース,68.1,119,4873
駿河-富士,Bグリーン,バック1,76.4,132,6282
駿河-富士,Bグリーン,バック2,75.3,130,6085
駿河-富士,Bグリーン,レギュラー,73.1,127,5707
駿河-富士,Bグリーン,フロント,72.5,126,5624
駿河-富士,Bグリーン,シニア,67.7,117,4786
駿河-富士,Bグリーン,レディース,67.5,116,4745
