Course,Green,Tee,CR,SR,Yards
東-南,Aグリーン,バック,72.2,130,6760
東-南,Aグリーン,レギュラー,70.6,127,6376
東-南,Aグリーン,フロント1,69.1,124,6048
東-南,Aグリーン,レディース,66.4,119,5464
東-南,Bグリーン,バック,70.3,128,6371
東-南,Bグリーン,レギュラー,68.7,124,5995
東-南,Bグリーン,フロント1,67.3,121,5676
東-南,Bグリーン,レディース,64.8,116,5108
西-東,Aグリーン,バック,72.1,131,6709
西-東,Aグリーン,レギュラー,70.4,128,6322
西-東,Aグリーン,フロント1,69.1,125,6034
西-東,Aグリーン,レディース,67.0,121,5572
西-東,Bグリーン,バック,70.5,128,6397
西-東,Bグリーン,レギュラー,68.9,124,6018
西-東,Bグリーン,フロント1,67.6,122,5739
西-東,Bグリーン,レディース,65.6,118,5293
南-西,Aグリーン,バック,70.9,130,6517
南-西,Aグリーン,レギュラー,69.2,127,6128
南-西,Aグリーン,フロント1,68.0,125,5858
南-西,Aグリーン,レディース,66.0,121,5426
南-西,Bグリーン,バック,69.4,126,6208
南-西,Bグリーン,レギュラー,67.8,122,5819
南-西,Bグリーン,フロント1,66.5,120,5549
南-西,Bグリーン,レディース,64.6,116,5117
