Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.4,135,7070
アウト-イン,ベント,レギュラー,71.7,130,6682
アウト-イン,ベント,フロント,69.7,124,6247
アウト-イン,コーライ,バック,72.5,132,6886
アウト-イン,コーライ,レギュラー,70.8,128,6510
アウト-イン,コーライ,フロント,69.2,123,6078
