Course,Green,Tee,CR,SR,Yards
桜西-竹アウト,ベント|Aグリーン,バック,71.6,127,6528
桜西-竹アウト,ベント|Aグリーン,レギュラー,69.7,124,6092
桜西-竹アウト,ベント|Aグリーン,レディース,65.7,116,5209
桜西-竹アウト,ベント|Bグリーン,バック,71.6,128,6520
桜西-竹アウト,ベント|Bグリーン,レギュラー,69.7,124,6084
桜西-竹アウト,ベント|Bグリーン,レディース,65.8,116,5201
桜東-竹アウト,ベント|Aグリーン,バック,71.4,131,6527
桜東-竹アウト,ベント|Aグリーン,レギュラー,69.8,128,6146
桜東-竹アウト,ベント|Aグリーン,レディース,65.8,120,5255
桜東-竹アウト,ベント|Bグリーン,バック,71.4,131,6519
桜東-竹アウト,ベント|Bグリーン,レギュラー,69.8,128,6138
桜東-竹アウト,ベント|Bグリーン,レディース,65.9,120,5247
桜中-竹アウト,ベント|Aグリーン,バック,71.2,131,6581
桜中-竹アウト,ベント|Aグリーン,レギュラー,69.4,127,6164
桜中-竹アウト,ベント|Aグリーン,レディース,64.8,119,5165
桜中-竹アウト,ベント|Bグリーン,バック,71.2,131,6573
桜中-竹アウト,ベント|Bグリーン,レギュラー,69.4,127,6156
桜中-竹アウト,ベント|Bグリーン,レディース,64.9,119,5157
竹アウト-竹イン,Aグリーン,バック,71.0,127,6588
竹アウト-竹イン,Aグリーン,レギュラー,69.1,123,6154
竹アウト-竹イン,Aグリーン,レディース,65.1,115,5241
竹アウト-竹イン,Bグリーン,バック,70.9,126,6554
竹アウト-竹イン,Bグリーン,レギュラー,69.0,122,6120
竹アウト-竹イン,Bグリーン,レディース,65.0,114,5207
桜東-桜西,ベント,バック,70.6,130,6235
桜東-桜西,ベント,レギュラー,69.1,127,5878
桜東-桜西,ベント,シニア,68.4,125,5715
桜東-桜西,ベント,レディース,66.1,120,5192
桜西-桜中,ベント,バック,70.4,130,6289
桜西-桜中,ベント,レギュラー,68.7,126,5896
桜西-桜中,ベント,シニア,68.5,126,5859
桜西-桜中,ベント,レディース,65.1,119,5102
桜中-桜東,ベント,バック,70.2,133,6288
桜中-桜東,ベント,レギュラー,68.8,130,5950
桜中-桜東,ベント,シニア,68.1,129,5794
桜中-桜東,ベント,レディース,65.2,123,5148
桜西-竹イン,ベント|Aグリーン,バック,70.2,126,6296
桜西-竹イン,ベント|Aグリーン,レギュラー,68.4,123,5886
桜西-竹イン,ベント|Aグリーン,レディース,65.4,116,5178
桜西-竹イン,ベント|Bグリーン,バック,70.1,124,6270
桜西-竹イン,ベント|Bグリーン,レギュラー,68.3,121,5860
桜西-竹イン,ベント|Bグリーン,レディース,65.2,115,5152
桜東-竹イン,ベント|Aグリーン,バック,70.0,129,6295
桜東-竹イン,ベント|Aグリーン,レギュラー,68.5,127,5940
桜東-竹イン,ベント|Aグリーン,レディース,65.5,120,5224
桜東-竹イン,ベント|Bグリーン,バック,69.9,128,6269
桜東-竹イン,ベント|Bグリーン,レギュラー,68.4,125,5914
桜東-竹イン,ベント|Bグリーン,レディース,65.3,119,5198
桜中-竹イン,ベント|Aグリーン,バック,69.8,129,6349
桜中-竹イン,ベント|Aグリーン,レギュラー,68.1,126,5958
桜中-竹イン,ベント|Aグリーン,レディース,64.5,119,5134
桜中-竹イン,ベント|Bグリーン,バック,69.7,128,6323
桜中-竹イン,ベント|Bグリーン,レギュラー,68.0,124,5932
桜中-竹イン,ベント|Bグリーン,レディース,64.3,118,5108
