Course,Green,Tee,CR,SR,Yards
東アウト-東イン,ベント,バック,71.2,129,6513
東アウト-東イン,ベント,レギュラー,69.8,124,6188
東アウト-東イン,ベント,フロント1,68.4,120,5805
東アウト-東イン,ベント,フロント2,67.0,116,5443
東アウト-東イン,コーライ,バック,69.5,123,6112
東アウト-東イン,コーライ,レギュラー,68.3,120,5787
東アウト-東イン,コーライ,フロント1,66.9,116,5404
東アウト-東イン,コーライ,フロント2,65.6,112,5042
西アウト-西イン,ベント,バック,70.3,126,6272
西アウト-西イン,ベント,レギュラー,69.3,123,6007
西アウト-西イン,ベント,フロント1,68.0,119,5674
西アウト-西イン,ベント,フロント2,66.8,115,5384
西アウト-西イン,コーライ,バック,68.8,121,5882
西アウト-西イン,コーライ,レギュラー,67.7,118,5617
西アウト-西イン,コーライ,フロント1,66.6,115,5284
西アウト-西イン,コーライ,フロント2,65.6,112,4994
