Course,Green,Tee,CR,SR,Yards
松-竹,ベントB,バック,78.1,142,6848
松-竹,ベントB,レギュラー,76.2,137,6484
松-竹,ベントB,フロント,74.7,133,6208
松-竹,ベントB,レディス,69.7,120,5297
松-竹,ベントK,バック,76.0,136,6523
松-竹,ベントK,レギュラー,74.1,131,6159
松-竹,ベントK,フロント,72.6,127,5878
松-竹,ベントK,レディス,68.2,115,4974
竹-梅,ベントB,バック,77.4,140,6745
竹-梅,ベントB,レギュラー,75.7,135,6397
竹-梅,ベントB,フロント,74.3,132,6136
竹-梅,ベントB,レディス,69.8,120,5248
竹-梅,ベントK,バック,75.4,134,6422
竹-梅,ベントK,レギュラー,73.8,131,6074
竹-梅,ベントK,フロント,72.4,127,5811
竹-梅,ベントK,レディス,68.4,116,4921
梅-松,ベントB,バック,77.3,139,6701
梅-松,ベントB,レギュラー,75.5,135,6347
梅-松,ベントB,フロント,74.4,132,6142
梅-松,ベントB,レディス,69.9,120,5277
梅-松,ベントK,バック,74.8,133,6299
梅-松,ベントK,レギュラー,73.1,129,5939
梅-松,ベントK,フロント,72.0,126,5735
梅-松,ベントK,レディス,68.2,115,4871
