Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブルー,81.0,149,6809
アウト-イン,ベント,ホワイト,78.4,143,6404
アウト-イン,ベント,イエロー,75.1,137,5876
アウト-イン,ベント,レッド,71.7,132,5314
アウト-イン,ベント,ピンク,69.1,128,4875
