Course,Green,Tee,CR,SR,Yards
総武(西)-総武(東),ベント,チャンピオン,74.5,134,7089
総武(西)-総武(東),ベント,バック,73.1,131,6785
総武(西)-総武(東),ベント,レギュラー,71.1,128,6313
総武(西)-総武(東),ベント,レディース,67.5,120,5552
総武(西)-総武(東),コーライ,チャンピオン,74.0,132,7068
総武(西)-総武(東),コーライ,バック,72.6,130,6777
総武(西)-総武(東),コーライ,レギュラー,70.4,126,6277
総武(西)-総武(東),コーライ,レディース,67.1,119,5546
総武(東)-総武(中),コーライ,チャンピオン,74.4,131,7142
総武(東)-総武(中),コーライ,バック,73.0,129,6838
総武(東)-総武(中),コーライ,レギュラー,70.7,125,6334
総武(東)-総武(中),コーライ,レディース,67.5,118,5617
総武(東)-総武(中),ベント,チャンピオン,74.2,134,7119
総武(東)-総武(中),ベント,バック,72.8,130,6796
総武(東)-総武(中),ベント,レギュラー,70.7,127,6342
総武(東)-総武(中),ベント,レディース,67.2,120,5579
総武(中)-総武(西),ベント,チャンピオン,74.1,133,7078
総武(中)-総武(西),ベント,バック,72.5,130,6723
総武(中)-総武(西),ベント,レギュラー,70.6,126,6273
総武(中)-総武(西),ベント,レディース,67.1,119,5549
総武(中)-総武(西),コーライ,チャンピオン,73.6,131,7038
総武(中)-総武(西),コーライ,バック,72.0,128,6689
総武(中)-総武(西),コーライ,レギュラー,69.9,124,6217
総武(中)-総武(西),コーライ,レディース,66.6,117,5497
印旛アウト-印旛イン,ベント,バック,71.3,129,6482
印旛アウト-印旛イン,ベント,レギュラー,69.6,124,6102
印旛アウト-印旛イン,ベント,フロント1,68.3,120,5728
印旛アウト-印旛イン,ベント,フロント2,66.7,115,5294
