Course,Green,Tee,CR,SR,Yards
東-西,メイン,バック,79.8,138,7014
東-西,メイン,レギュラー,77.4,134,6596
東-西,メイン,フロント,76.0,132,6351
東-西,メイン,レディース,70.0,120,5235
東-西,サブ,バック,77.7,135,6635
東-西,サブ,レギュラー,75.5,130,6230
東-西,サブ,フロント,73.8,128,5959
東-西,サブ,レディース,68.0,116,4861
西-南,メイン,バック,78.1,137,6687
西-南,メイン,レギュラー,76.0,133,6332
西-南,メイン,フロント,74.3,130,6030
西-南,メイン,レディース,70.3,121,5316
西-南,サブ,バック,76.1,133,6373
西-南,サブ,レギュラー,74.2,129,6029
西-南,サブ,フロント,72.4,125,5731
西-南,サブ,レディース,68.4,117,5025
南-東,メイン,バック,77.9,136,6783
南-東,メイン,レギュラー,76.2,132,6486
南-東,メイン,フロント,74.3,129,6155
南-東,メイン,レディース,69.3,120,5247
南-東,サブ,バック,76.4,131,6488
南-東,サブ,レギュラー,74.7,127,6189
南-東,サブ,フロント,72.6,124,5848
南-東,サブ,レディース,67.8,114,4980
桜コース OUT-桜コース IN,メイン,バック,75.8,128,6185
桜コース OUT-桜コース IN,メイン,レギュラー,73.7,125,5830
桜コース OUT-桜コース IN,メイン,レディース,69.4,116,5084
桜コース OUT-桜コース IN,サブ,バック,74.5,126,5959
桜コース OUT-桜コース IN,サブ,レギュラー,72.4,122,5604
桜コース OUT-桜コース IN,サブ,レディース,68.1,113,4854
