Course,Green,Tee,CR,SR,Yards
OUT-IN,Gグリーン,バック,71.8,130,6725
OUT-IN,Gグリーン,レギュラー,70.4,126,6430
OUT-IN,Gグリーン,フロント1,69.3,123,6136
OUT-IN,Gグリーン,フロント2,68.7,121,5990
OUT-IN,Bグリーン,バック,70.1,125,6382
OUT-IN,Bグリーン,レギュラー,69.0,122,6087
OUT-IN,Bグリーン,フロント1,67.9,118,5793
OUT-IN,Bグリーン,フロント2,67.3,117,5647
