Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.0,131,6801
アウト-イン,ベント,レギュラー,70.6,127,6523
アウト-イン,ベント,フロント,69.0,122,6206
アウト-イン,ベント,レディース1,65.6,112,5307
アウト-イン,ベント,レディース2,63.8,108,4912
アウト-イン,ベント,ピンク,59.4,98,3941
