Course,Green,Tee,CR,SR,Yards
奥多摩OUT-奥多摩IN,Aグリーン,バック,71.8,128,6512
奥多摩OUT-奥多摩IN,Aグリーン,レギュラー,69.9,124,6059
奥多摩OUT-奥多摩IN,Aグリーン,フロント1,68.7,121,5773
奥多摩OUT-奥多摩IN,Aグリーン,レディース1,66.7,117,5337
奥多摩OUT-奥多摩IN,Aグリーン,レディース2,62.1,108,4286
奥多摩OUT-奥多摩IN,Bグリーン,バック,70.4,123,6213
奥多摩OUT-奥多摩IN,Bグリーン,レギュラー,68.4,119,5760
奥多摩OUT-奥多摩IN,Bグリーン,フロント1,67.1,116,5474
奥多摩OUT-奥多摩IN,Bグリーン,レディース1,65.2,113,5029
奥多摩OUT-奥多摩IN,Bグリーン,レディース2,60.6,103,3978
草花OUT-草花IN,Aグリーン,バック,71.1,123,6601
草花OUT-草花IN,Aグリーン,レギュラー,68.8,118,6103
草花OUT-草花IN,Aグリーン,フロント1,67.0,115,5730
草花OUT-草花IN,Aグリーン,フロント2,66.4,113,5612
草花OUT-草花IN,Bグリーン,バック,70.6,123,6484
草花OUT-草花IN,Bグリーン,レギュラー,68.4,118,5989
草花OUT-草花IN,Bグリーン,フロント1,66.6,115,5618
草花OUT-草花IN,Bグリーン,フロント2,66.0,113,5497
