Course,Green,Tee,CR,SR,Yards
出流コースアウト-出流コースイン,Rightグリーン,バック,71.7,134,6514
出流コースアウト-出流コースイン,Rightグリーン,レギュラー,69.7,130,6093
出流コースアウト-出流コースイン,Rightグリーン,フロント1,68.0,123,5748
出流コースアウト-出流コースイン,Rightグリーン,フロント2,65.2,113,5124
出流コースアウト-出流コースイン,Leftグリーン,バック,70.8,133,6402
出流コースアウト-出流コースイン,Leftグリーン,レギュラー,69.0,127,5973
出流コースアウト-出流コースイン,Leftグリーン,フロント1,67.3,120,5635
出流コースアウト-出流コースイン,Leftグリーン,フロント2,64.7,109,5004
駒コースアウト-駒コースイン,Rightグリーン,バック,70.0,126,6230
駒コースアウト-駒コースイン,Rightグリーン,レギュラー,68.2,124,5841
駒コースアウト-駒コースイン,Rightグリーン,フロント1,66.7,120,5518
駒コースアウト-駒コースイン,Rightグリーン,フロント2,63.0,112,4714
駒コースアウト-駒コースイン,Leftグリーン,バック,69.9,126,6218
駒コースアウト-駒コースイン,Leftグリーン,レギュラー,68.1,123,5819
駒コースアウト-駒コースイン,Leftグリーン,フロント1,66.5,120,5496
駒コースアウト-駒コースイン,Leftグリーン,フロント2,62.9,111,4695
