Course,Green,Tee,CR,SR,Yards
江畑池アウト-江畑池イン,ベント,フルバック,81.2,155,6981
江畑池アウト-江畑池イン,ベント,バック,80.5,154,6846
江畑池アウト-江畑池イン,ベント,レギュラー,78.0,149,6382
江畑池アウト-江畑池イン,ベント,フロント,75.8,145,5916
江畑池アウト-江畑池イン,ベント,レディース,72.9,139,5274
阿知須アウト-阿知須イン,メインベント,バック,79.2,145,7170
阿知須アウト-阿知須イン,メインベント,フロント,77.5,140,6795
阿知須アウト-阿知須イン,メインベント,レディース,73.4,129,5953
阿知須アウト-阿知須イン,レギュラーベント,バック,77.3,139,6815
阿知須アウト-阿知須イン,レギュラーベント,フロント,75.3,134,6440
阿知須アウト-阿知須イン,レギュラーベント,レディース,71.4,124,5598
万年池東アウト-万年池東イン,メインベント,バック,79.0,144,7087
万年池東アウト-万年池東イン,メインベント,フロント,76.2,137,6506
万年池東アウト-万年池東イン,メインベント,レディース,72.0,126,5686
万年池東アウト-万年池東イン,レギュラーベント,バック,77.4,140,6758
万年池東アウト-万年池東イン,レギュラーベント,フロント,74.2,131,6177
万年池東アウト-万年池東イン,レギュラーベント,レディース,70.2,121,5360
万年池西アウト-万年池西イン,メインベント,バック,77.8,141,6844
万年池西アウト-万年池西イン,メインベント,フロント,75.5,135,6490
万年池西アウト-万年池西イン,メインベント,レディース,73.5,130,6005
万年池西アウト-万年池西イン,レギュラーベント,バック,75.6,135,6498
万年池西アウト-万年池西イン,レギュラーベント,フロント,73.6,130,6144
万年池西アウト-万年池西イン,レギュラーベント,レディース,71.4,124,5659
