Course,Green,Tee,CR,SR,Yards
岩手山-竜ヶ森,ベント,バック,73.3,134,7010
岩手山-竜ヶ森,ベント,レギュラー,70.3,126,6339
岩手山-竜ヶ森,ベント,フロント,65.9,116,5464
岩手山-竜ヶ森,ベント,レディース,65.2,113,5290
八幡平-岩手山,ベント,バック,73.1,133,6979
八幡平-岩手山,ベント,レギュラー,70.4,127,6392
八幡平-岩手山,ベント,フロント,66.4,115,5567
八幡平-岩手山,ベント,レディース,64.9,113,5273
八幡平-竜ヶ森,ベント,バック,72.6,132,6819
八幡平-竜ヶ森,ベント,レギュラー,69.5,126,6175
八幡平-竜ヶ森,ベント,フロント,65.9,115,5463
八幡平-竜ヶ森,ベント,レディース,64.9,111,5225
岩手山-十和田,ベント,バック,71.8,130,6713
岩手山-十和田,ベント,レギュラー,69.5,123,6219
岩手山-十和田,ベント,フロント,66.7,116,5625
岩手山-十和田,ベント,レディース,65.1,112,5229
十和田-竜ヶ森,ベント,バック,71.3,129,6553
十和田-竜ヶ森,ベント,レギュラー,68.6,122,6002
十和田-竜ヶ森,ベント,フロント,66.2,116,5521
十和田-竜ヶ森,ベント,レディース,65.1,110,5181
八幡平-十和田,ベント,バック,71.1,128,6522
八幡平-十和田,ベント,レギュラー,68.7,123,6055
八幡平-十和田,ベント,フロント,66.7,115,5624
八幡平-十和田,ベント,レディース,64.8,109,5164
