Course,Green,Tee,CR,SR,Yards
アウト-イン,メインベント,バック,79.6,150,6890
アウト-イン,メインベント,レギュラー,78.0,147,6583
アウト-イン,メインベント,フロント,76.5,143,6298
アウト-イン,メインベント,ゴールド,75.3,139,6081
アウト-イン,メインベント,レディース,70.1,127,5132
アウト-イン,サブベント,バック,79.0,147,6809
アウト-イン,サブベント,レギュラー,77.3,144,6495
アウト-イン,サブベント,フロント,75.9,140,6229
アウト-イン,サブベント,ゴールド,74.7,138,5992
アウト-イン,サブベント,レディース,69.6,127,5065
