Course,Green,Tee,CR,SR,Yards
アウト-イン,メイン,バック,78.3,138,6630
アウト-イン,メイン,レギュラー,76.4,134,6280
アウト-イン,メイン,フロント1,74.9,130,5974
アウト-イン,メイン,レディース,72.9,127,5635
アウト-イン,メイン,ピンク,65.9,112,4365
アウト-イン,サブ,バック,76.9,135,6369
アウト-イン,サブ,レギュラー,74.9,130,6017
アウト-イン,サブ,フロント1,73.4,127,5701
アウト-イン,サブ,レディース,71.4,123,5361
