Course,Green,Tee,CR,SR,Yards
中-西,ベント左|ベント,バック,72.3,132,6612
中-西,ベント左|ベント,レギュラー,70.5,132,6269
中-西,ベント左|ベント,フロント,68.6,125,5858
中-西,ベント左|ベント,レディース,67.2,121,5469
中-西,ベント右|ベント,バック,72.0,134,6564
中-西,ベント右|ベント,レギュラー,70.2,133,6220
中-西,ベント右|ベント,フロント,68.3,124,5818
中-西,ベント右|ベント,レディース,66.8,119,5416
東-中,ベント|ベント左,バック,72.1,125,6582
東-中,ベント|ベント左,レギュラー,70.3,122,6230
東-中,ベント|ベント左,フロント,68.8,119,5895
東-中,ベント|ベント左,レディース,67.5,118,5575
東-中,ベント|ベント右,バック,71.8,126,6534
東-中,ベント|ベント右,レギュラー,70.0,123,6181
東-中,ベント|ベント右,フロント,68.5,118,5855
東-中,ベント|ベント右,レディース,67.1,116,5522
西-東,ベント,バック,71.0,132,6368
西-東,ベント,レギュラー,69.6,129,6071
西-東,ベント,フロント,68.0,121,5719
西-東,ベント,レディース,66.5,118,5394
