Course,Green,Tee,CR,SR,Yards
北-西,ベント,バック,71.4,129,6638
北-西,ベント,レギュラー,70.2,125,6388
北-西,ベント,フロント1,68.8,121,6030
北-西,コーライ,バック,69.7,124,6248
北-西,コーライ,レギュラー,68.7,121,5996
北-西,コーライ,フロント1,67.3,117,5643
東-北,ベント,バック,70.8,128,6507
東-北,ベント,レギュラー,69.8,124,6286
東-北,ベント,フロント1,68.5,121,5954
東-北,ベント,フロント2,68.5,121,5926
東-北,コーライ,バック,69.3,123,6182
東-北,コーライ,レギュラー,68.5,121,5959
東-北,コーライ,フロント1,67.3,117,5623
東-北,コーライ,フロント2,67.2,117,5595
西-東,ベント,バック,70.7,127,6459
西-東,ベント,レギュラー,69.9,125,6268
西-東,ベント,フロント1,68.5,121,5916
西-東,ベント,フロント2,68.4,120,5888
西-東,コーライ,バック,68.9,122,6044
西-東,コーライ,レギュラー,68.2,119,5853
西-東,コーライ,フロント2,66.9,116,5484
西-東,コーライ,フロント1,66.8,115,5512
