Course,Green,Tee,CR,SR,Yards
三好アウト-三好イン,レッド,バック,79.5,140,6934
三好アウト-三好イン,レッド,レギュラー,77.3,135,6516
三好アウト-三好イン,レッド,フロント1,75.6,131,6220
三好アウト-三好イン,レッド,フロント2,74.4,129,6001
三好アウト-三好イン,レッド,レディース1,71.4,122,5444
三好アウト-三好イン,ホワイト,バック,79.0,138,6858
三好アウト-三好イン,ホワイト,レギュラー,77.0,134,6488
三好アウト-三好イン,ホワイト,フロント1,75.4,131,6197
三好アウト-三好イン,ホワイト,フロント2,74.2,128,5988
三好アウト-三好イン,ホワイト,レディース1,71.1,122,5419
唐沢アウト-唐沢イン,コーライ,バック,75.0,137,5970
唐沢アウト-唐沢イン,コーライ,レギュラー,73.2,134,5641
唐沢アウト-唐沢イン,コーライ,レディース1,70.0,127,5037
