Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,黒,73.0,141,6754
アウト-イン,ベント,青,71.3,136,6374
アウト-イン,ベント,白,69.3,133,5942
アウト-イン,ベント,ゴールド,67.5,126,5445
アウト-イン,ベント,赤,65.7,121,5035
