Course,Green,Tee,CR,SR,Yards
桜ミックス(旧)-白樺アウト,ベント,Back,72.5,132,6751
桜ミックス(旧)-白樺アウト,ベント,Regular,70.2,127,6262
桜ミックス(旧)-白樺アウト,ベント,Senior,68.4,122,5860
桜ミックス(旧)-白樺アウト,ベント,Ladies,66.5,118,5460
桜アウト-桜イン,ベント,Back,72.4,133,6764
桜アウト-桜イン,ベント,Regular,70.3,128,6320
桜アウト-桜イン,ベント,Senior,69.2,126,6052
桜アウト-桜イン,ベント,Ladies,66.5,120,5473
桜ミックス(旧)-白樺イン,ベント,Back,71.3,131,6511
桜ミックス(旧)-白樺イン,ベント,Regular,69.5,125,6097
桜ミックス(旧)-白樺イン,ベント,Senior,68.1,123,5806
桜ミックス(旧)-白樺イン,ベント,Ladies,66.1,117,5391
白樺アウト-白樺イン,ベント,Back,70.6,129,6332
白樺アウト-白樺イン,ベント,Regular,68.7,125,5919
白樺アウト-白樺イン,ベント,Senior,67.7,124,5722
白樺アウト-白樺イン,ベント,Ladies,65.6,117,5237
