Course,Green,Tee,CR,SR,Yards
中-西,ベント(メイン),バック,72.4,132,6906
中-西,ベント(メイン),レギュラー,70.9,128,6581
中-西,ベント(メイン),フロント,68.4,120,5937
中-西,ベント(サブ),バック,71.3,129,6726
中-西,ベント(サブ),レギュラー,69.9,125,6395
中-西,ベント(サブ),フロント,67.5,117,5747
西-東,ベント(メイン),バック,72.4,132,6841
西-東,ベント(メイン),レギュラー,70.7,127,6467
西-東,ベント(メイン),フロント,68.8,121,6003
西-東,ベント(サブ),バック,71.2,129,6649
西-東,ベント(サブ),レギュラー,69.6,124,6269
西-東,ベント(サブ),フロント,67.9,118,5799
東-中,ベント(メイン),バック,71.8,130,6761
東-中,ベント(メイン),レギュラー,70.4,126,6438
東-中,ベント(メイン),フロント,67.8,118,5766
東-中,ベント(サブ),バック,70.7,127,6551
東-中,ベント(サブ),レギュラー,69.5,123,6228
東-中,ベント(サブ),フロント,66.9,116,5554
