Course,Green,Tee,CR,SR,Yards
中-OUT,サブ(ベント),バック,79.1,142,6965
中-OUT,サブ(ベント),レギュラー,77.2,135,6628
中-OUT,サブ(ベント),フロント,75.2,133,6296
中-OUT,サブ(ベント),レディース,69.9,126,5289
中-OUT,メイン(ベント),バック,78.8,141,6892
中-OUT,メイン(ベント),レギュラー,76.9,134,6555
中-OUT,メイン(ベント),フロント,74.7,133,6201
中-OUT,メイン(ベント),レディース,69.6,126,5206
IN-中,サブ(ベント),バック,78.0,136,6744
IN-中,サブ(ベント),レギュラー,76.4,129,6443
IN-中,サブ(ベント),フロント,74.6,126,6153
IN-中,サブ(ベント),レディース,69.0,121,5145
IN-中,メイン(ベント),バック,77.3,134,6620
IN-中,メイン(ベント),レギュラー,75.9,128,6319
IN-中,メイン(ベント),フロント,73.8,126,6009
IN-中,メイン(ベント),レディース,68.4,120,5027
OUT-IN,サブ(ベント),バック,77.9,141,6863
OUT-IN,サブ(ベント),レギュラー,76.4,132,6547
OUT-IN,サブ(ベント),フロント,74.4,130,6221
OUT-IN,サブ(ベント),レディース,69.3,121,5246
OUT-IN,メイン(ベント),バック,77.7,140,6826
OUT-IN,メイン(ベント),レギュラー,76.2,134,6510
OUT-IN,メイン(ベント),フロント,74.1,131,6182
OUT-IN,メイン(ベント),レディース,69.0,122,5193
