Course,Green,Tee,CR,SR,Yards
西-南,ベント,バック,71.3,129,6561
西-南,ベント,レギュラー,69.4,125,6146
西-南,ベント,フロント,66.7,119,5563
西-南,ベント,レディース,63.2,110,4769
南-中,ベント,バック,70.6,128,6420
南-中,ベント,レギュラー,68.7,124,5927
南-中,ベント,フロント,66.6,119,5553
南-中,ベント,レディース,62.6,109,4649
中-西,ベント,バック,69.9,125,6291
中-西,ベント,レギュラー,68.1,121,5807
中-西,ベント,フロント,65.9,116,5410
中-西,ベント,レディース,63.2,109,4800
