Course,Green,Tee,CR,SR,Yards
桃園-愛鷹,ベント,バック1,73.0,133,6936
桃園-愛鷹,ベント,バック2,72.8,133,6895
桃園-愛鷹,ベント,レギュラー1,70.5,128,6392
桃園-愛鷹,ベント,レギュラー2,70.5,128,6377
桃園-愛鷹,ベント,フロント1,68.6,124,5935
桃園-愛鷹,ベント,ゴールド,66.6,120,5485
愛鷹-裾野,ベント,バック1,72.6,127,6878
愛鷹-裾野,ベント,バック2,72.5,128,6863
愛鷹-裾野,ベント,レギュラー1,70.5,123,6409
愛鷹-裾野,ベント,レギュラー2,70.4,123,6374
愛鷹-裾野,ベント,フロント1,68.3,119,5910
愛鷹-裾野,ベント,ゴールド,65.8,114,5339
裾野-桃園,ベント,バック1,72.6,130,6884
裾野-桃園,ベント,バック2,72.3,130,6828
裾野-桃園,ベント,レギュラー1,70.0,125,6305
裾野-桃園,ベント,レギュラー2,69.9,125,6285
裾野-桃園,ベント,フロント1,67.9,121,5813
裾野-桃園,ベント,ゴールド,66.0,117,5384
