Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,79.5,141,6747
アウト-イン,ベント,レギュラー,76.9,136,6277
アウト-イン,ベント,フロント1,74.6,132,5913
アウト-イン,ベント,レディース,70.3,126,5139
