Course,Green,Tee,CR,SR,Yards
笠置-木津川,ベント,フロント1,76.6,134,6328
笠置-木津川,ベント,レディース,73.2,127,5801
笠置-木津川,ベント,レディース(F),70.8,122,5368
笠置-木津川,コーライ,フロント1,76.0,133,6226
笠置-木津川,コーライ,レディース,72.6,126,5710
笠置-木津川,コーライ,レディース(F),70.1,121,5246
木津川-柳生,ベント,フロント1,76.4,137,6323
木津川-柳生,ベント,レディース,73.2,129,5791
木津川-柳生,ベント,レディース(F),70.3,124,5275
木津川-柳生,コーライ,フロント1,75.6,135,6179
木津川-柳生,コーライ,レディース,72.5,129,5683
木津川-柳生,コーライ,レディース(F),69.7,122,5153
柳生-笠置,ベント,フロント1,76.0,135,6299
柳生-笠置,ベント,レディース,73.0,129,5782
柳生-笠置,ベント,レディース(F),70.7,123,5355
柳生-笠置,コーライ,フロント1,75.6,134,6211
柳生-笠置,コーライ,レディース,72.7,129,5741
柳生-笠置,コーライ,レディース(F),70.4,123,5297
