Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,フルバック,77.6,140,6871
アウト-イン,ベント,バック,75.3,134,6438
アウト-イン,ベント,レギュラー,73.3,129,6056
アウト-イン,ベント,フロント,70.5,122,5529
アウト-イン,ベント,レディース,66.9,112,4679
