Course,Green,Tee,CR,SR,Yards
西アウト-西イン,ベント,Black,76.0,139,7437
西アウト-西イン,ベント,Blue,73.5,134,6899
西アウト-西イン,ベント,White,71.0,130,6381
西アウト-西イン,ベント,Gold,67.7,125,5720
西アウト-西イン,ベント,Red,65.8,120,5318
東アウト-東イン,ニューグリーン,Black,73.2,135,6842
東アウト-東イン,ニューグリーン,Blue,72.5,132,6689
東アウト-東イン,ニューグリーン,White,70.9,129,6311
東アウト-東イン,ニューグリーン,Gold,68.9,125,5890
東アウト-東イン,ニューグリーン,Red,65.9,119,5308
東アウト-東イン,オールドグリーン,Black,72.8,136,6695
東アウト-東イン,オールドグリーン,Blue,72.1,133,6542
東アウト-東イン,オールドグリーン,White,70.4,130,6164
東アウト-東イン,オールドグリーン,Gold,68.4,126,5743
東アウト-東イン,オールドグリーン,Red,65.5,120,5161
