Course,Green,Tee,CR,SR,Yards
トーナメントアウト-トーナメントイン,ベントメイン,バック,79.6,143,6767
トーナメントアウト-トーナメントイン,ベントメイン,レギュラー,77.4,140,6389
トーナメントアウト-トーナメントイン,ベントメイン,フロント,75.3,136,6041
トーナメントアウト-トーナメントイン,ベントメイン,レディース,72.3,132,5574
