Course,Green,Tee,CR,SR,Yards
泉水アウト-泉水イン,ベント,バック,74.3,132,7021
泉水アウト-泉水イン,ベント,レギュラー,71.6,132,6483
泉水アウト-泉水イン,ベント,フロント,69.6,130,6083
泉水アウト-泉水イン,ベント,ゴールド,68.4,128,5875
泉水アウト-泉水イン,ベント,レディース,67.2,125,5530
松風アウト-松風イン,ベント(サブ),バック,71.8,127,6657
松風アウト-松風イン,ベント(サブ),レギュラー,69.8,125,6185
松風アウト-松風イン,ベント(サブ),フロント,69.3,120,6075
松風アウト-松風イン,ベント(サブ),ゴールド,68.1,119,5818
松風アウト-松風イン,ベント(サブ),レディース,65.1,116,5254
松風アウト-松風イン,ベント(メイン),バック,71.8,127,6656
松風アウト-松風イン,ベント(メイン),レギュラー,69.4,125,6184
松風アウト-松風イン,ベント(メイン),フロント,69.0,121,6074
松風アウト-松風イン,ベント(メイン),ゴールド,67.6,118,5770
松風アウト-松風イン,ベント(メイン),レディース,65.0,112,5202
