Course,Green,Tee,CR,SR,Yards
西-東,メイン,バック,70.9,122,6466
西-東,メイン,レギュラー,68.6,118,6003
西-東,メイン,フロント1,66.9,116,5689
西-東,メイン,フロント2,64.8,109,5192
西-東,サブ,バック,69.3,120,6206
西-東,サブ,レギュラー,67.0,116,5748
西-東,サブ,フロント1,65.8,111,5398
西-東,サブ,フロント2,63.3,105,4919
東-中,メイン,バック,70.3,125,6351
東-中,メイン,レギュラー,68.3,121,5920
東-中,メイン,フロント1,66.4,118,5554
東-中,メイン,フロント2,64.2,113,5053
東-中,サブ,バック,69.2,123,6163
東-中,サブ,レギュラー,67.2,119,5734
東-中,サブ,フロント1,65.7,113,5366
東-中,サブ,フロント2,63.1,109,4863
中-西,メイン,バック,69.0,120,6047
中-西,メイン,レギュラー,67.1,116,5645
中-西,メイン,フロント1,65.5,113,5329
中-西,メイン,フロント2,64.0,108,4973
中-西,サブ,バック,67.9,118,5857
中-西,サブ,レギュラー,66.0,114,5460
中-西,サブ,フロント1,64.7,110,5108
中-西,サブ,フロント2,63.0,105,4768
