Course,Green,Tee,CR,SR,Yards
美里アウト-美里イン,岡部BG/美里A,バック,78.4,142,7084
美里アウト-美里イン,岡部BG/美里A,レギュラー,76.1,137,6640
美里アウト-美里イン,岡部BG/美里A,フロント1,74.6,133,6352
美里アウト-美里イン,岡部BG/美里A,フロント2,71.7,125,5806
美里アウト-美里イン,岡部KG/美里B,バック,77.8,141,6970
美里アウト-美里イン,岡部KG/美里B,レギュラー,75.5,135,6527
美里アウト-美里イン,岡部KG/美里B,フロント1,74.0,131,6247
美里アウト-美里イン,岡部KG/美里B,フロント2,71.2,123,5718
岡部アウト-岡部イン,岡部KG/美里B,バック,74.5,132,6203
岡部アウト-岡部イン,岡部KG/美里B,レギュラー,73.0,128,5926
岡部アウト-岡部イン,岡部KG/美里B,フロント1,71.8,125,5682
岡部アウト-岡部イン,岡部KG/美里B,フロント2,68.8,117,5050
岡部アウト-岡部イン,岡部BG/美里A,バック,74.2,131,6137
岡部アウト-岡部イン,岡部BG/美里A,レギュラー,72.7,128,5860
岡部アウト-岡部イン,岡部BG/美里A,フロント1,71.4,124,5616
岡部アウト-岡部イン,岡部BG/美里A,フロント2,68.5,116,4984
