Course,Green,Tee,CR,SR,Yards
アウト-イン,メイン,バック,72.0,141,6526
アウト-イン,メイン,レギュラー,69.8,136,6012
アウト-イン,サブ,バック,70.3,138,6165
アウト-イン,サブ,レギュラー,68.0,133,5658
