Course,Green,Tee,CR,SR,Yards
西-南,Lグリーン,バック,71.1,123,6581
西-南,Lグリーン,レギュラー,69.3,119,6195
西-南,Lグリーン,フロント,67.0,114,5682
西-南,Lグリーン,レディース,64.2,106,5080
西-南,Rグリーン,バック,71.0,124,6571
西-南,Rグリーン,レギュラー,69.2,118,6185
西-南,Rグリーン,フロント,66.9,113,5672
西-南,Rグリーン,レディース,64.1,106,5070
南-東,Lグリーン,バック,70.5,123,6551
南-東,Lグリーン,レギュラー,68.4,119,6099
南-東,Lグリーン,フロント,66.1,113,5592
南-東,Lグリーン,レディース,62.9,103,4902
南-東,Rグリーン,バック,70.4,124,6558
南-東,Rグリーン,レギュラー,68.3,119,6106
南-東,Rグリーン,フロント,66.0,113,5599
南-東,Rグリーン,レディース,62.8,104,4909
東-西,Lグリーン,バック,70.4,125,6456
東-西,Lグリーン,レギュラー,68.7,122,6086
東-西,Lグリーン,フロント,66.3,115,5550
東-西,Lグリーン,レディース,63.5,106,4936
東-西,Rグリーン,バック,70.4,124,6487
東-西,Rグリーン,レギュラー,68.7,120,6117
東-西,Rグリーン,フロント,66.3,114,5581
東-西,Rグリーン,レディース,63.5,105,4967
