Course,Green,Tee,CR,SR,Yards
筑波アウト-筑波イン,メイン/右ベント,バック,72.0,131,6747
筑波アウト-筑波イン,メイン/右ベント,レギュラー,70.0,125,6328
筑波アウト-筑波イン,メイン/右ベント,フロント1,69.0,122,6041
筑波アウト-筑波イン,メイン/右ベント,フロント2,66.6,115,5392
筑波アウト-筑波イン,サブ/左ベント,バック,71.9,130,6723
筑波アウト-筑波イン,サブ/左ベント,レギュラー,70.0,125,6304
筑波アウト-筑波イン,サブ/左ベント,フロント1,68.8,121,6017
筑波アウト-筑波イン,サブ/左ベント,フロント2,66.5,115,5368
霞アウト-霞イン,メイン/右ベント,バック,70.3,126,6388
霞アウト-霞イン,メイン/右ベント,レギュラー,68.7,121,5968
霞アウト-霞イン,メイン/右ベント,フロント1,67.9,118,5758
霞アウト-霞イン,メイン/右ベント,フロント2,66.1,114,5286
霞アウト-霞イン,サブ/左ベント,バック,70.2,125,6376
霞アウト-霞イン,サブ/左ベント,レギュラー,68.6,121,5956
霞アウト-霞イン,サブ/左ベント,フロント1,67.8,118,5746
霞アウト-霞イン,サブ/左ベント,フロント2,66.3,114,5274
