Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.7,130,7060
アウト-イン,ベント,レギュラー,72.5,128,6800
アウト-イン,ベント,フロント1,69.6,125,6210
アウト-イン,ベント,フロント2,67.8,120,5805
アウト-イン,ベント,レディース1,66.5,115,5500
アウト-イン,ベント,レディース2,65.5,112,5300
