Course,Green,Tee,CR,SR,Yards
中-西,ベント,バック,72.1,132,6432
中-西,ベント,レギュラー,70.6,128,6086
中-西,ベント,フロント,69.4,125,5906
中-西,ベント,ゴールド,65.9,119,4953
中-西,ベント,レディース,64.7,117,4757
中-西,ベント,ピンク,62.0,108,4066
東-中,ベント,バック,72.1,135,6342
東-中,ベント,レギュラー,70.9,131,6043
東-中,ベント,フロント,70.2,128,5803
東-中,ベント,ゴールド,68.2,125,5185
東-中,ベント,レディース,65.8,119,4666
東-中,ベント,ピンク,61.5,105,4013
西-東,ベント,バック,72.0,133,6414
西-東,ベント,レギュラー,70.5,130,6091
西-東,ベント,フロント,69.8,128,5839
西-東,ベント,ゴールド,67.3,123,5072
西-東,ベント,レディース,65.5,117,4663
西-東,ベント,ピンク,61.5,110,4063
東35-中,ベント,バック,71.3,133,6196
東35-中,ベント,レギュラー,70.3,130,5886
東35-中,ベント,フロント,69.2,127,5646
東35-中,ベント,ゴールド,66.2,122,4991
東35-中,ベント,レディース,64.4,119,4589
東35-中,ベント,ピンク,61.4,103,3936
西-東35,ベント,バック,71.2,131,6268
西-東35,ベント,レギュラー,69.9,129,5934
西-東35,ベント,フロント,68.8,127,5682
西-東35,ベント,ゴールド,65.3,120,4878
西-東35,ベント,レディース,64.1,117,4586
西-東35,ベント,ピンク,61.4,108,3986
