Course,Green,Tee,CR,SR,Yards
南-西,ベント,バック,73.4,134,7057
南-西,ベント,レギュラー,71.7,129,6685
南-西,ベント,フロント1,69.9,124,6299
南-西,ニューベント,バック,72.6,131,6912
南-西,ニューベント,レギュラー,70.9,127,6540
南-西,ニューベント,フロント1,69.3,122,6154
北-南,ベント,バック,73.3,134,7011
北-南,ベント,レギュラー,71.5,128,6612
北-南,ベント,フロント1,69.6,123,6210
北-南,ニューベント,バック,71.5,128,6708
北-南,ニューベント,レギュラー,69.7,123,6310
北-南,ニューベント,フロント1,68.2,118,5912
西-北,ベント,バック,73.3,134,7034
西-北,ベント,レギュラー,71.6,129,6657
西-北,ベント,フロント1,69.7,123,6233
西-北,ニューベント,バック,72.3,131,6876
西-北,ニューベント,レギュラー,70.6,126,6500
西-北,ニューベント,フロント1,68.9,121,6080
