Course,Green,Tee,CR,SR,Yards
志野アウト-志野イン,ベント,BT,79.3,145,7117
志野アウト-志野イン,ベント,RT,77.2,139,6720
志野アウト-志野イン,ベント,FT,75.4,134,6387
志野アウト-志野イン,ベント,LT・FT2,72.9,128,5898
志野アウト-志野イン,ベント,LT,69.9,120,5249
織部アウト-織部イン,ベント,BT,79.1,144,7181
織部アウト-織部イン,ベント,RT,77.6,140,6878
織部アウト-織部イン,ベント,FT,75.7,135,6500
織部アウト-織部イン,ベント,LT・FT2,70.8,123,5482
織部アウト-織部イン,コーライ/G2,BT,77.4,140,6880
織部アウト-織部イン,コーライ/G2,RT,75.9,136,6578
織部アウト-織部イン,コーライ/G2,FT,74.0,131,6211
織部アウト-織部イン,コーライ/G2,LT・FT2,69.3,118,5190
黄瀬戸アウト-黄瀬戸イン,ベント,BT,77.0,139,6701
黄瀬戸アウト-黄瀬戸イン,ベント,RT,75.4,134,6386
黄瀬戸アウト-黄瀬戸イン,ベント,FT,73.8,131,6078
黄瀬戸アウト-黄瀬戸イン,ベント,LT・FT2,70.3,121,5382
黄瀬戸アウト-黄瀬戸イン,コーライ/G2,BT,75.2,134,6406
黄瀬戸アウト-黄瀬戸イン,コーライ/G2,RT,73.6,130,6093
黄瀬戸アウト-黄瀬戸イン,コーライ/G2,FT,72.0,126,5791
黄瀬戸アウト-黄瀬戸イン,コーライ/G2,LT・FT2,69.0,117,5100
