Course,Green,Tee,CR,SR,Yards
シンバ-レオ,ベント,バック,81.0,138,7011
シンバ-レオ,ベント,レギュラー,78.7,137,6601
シンバ-レオ,ベント,フロント,76.0,130,6114
シンバ-レオ,ベント,ゴールド,74.7,127,5910
シンバ-レオ,ベント,レディス,72.0,121,5360
シンバ-レオ,キング,バック,80.1,136,6913
シンバ-レオ,キング,レギュラー,77.8,131,6497
シンバ-レオ,キング,フロント,74.9,128,6006
シンバ-レオ,キング,ゴールド,73.6,125,5806
シンバ-レオ,キング,レディス,70.6,119,5250
エルザ-シンバ,ベント,バック,79.8,134,6852
エルザ-シンバ,ベント,レギュラー,77.4,134,6470
エルザ-シンバ,ベント,フロント,74.9,127,6019
エルザ-シンバ,ベント,ゴールド,73.9,124,5855
エルザ-シンバ,ベント,レディス,70.7,119,5257
エルザ-シンバ,キング,バック,78.8,135,6756
エルザ-シンバ,キング,レギュラー,76.8,130,6380
エルザ-シンバ,キング,フロント,74.2,124,5930
エルザ-シンバ,キング,ゴールド,73.0,123,5769
エルザ-シンバ,キング,レディス,69.8,117,5163
レオ-エルザ,ベント,バック,79.4,135,6713
レオ-エルザ,ベント,レギュラー,77.1,134,6313
レオ-エルザ,ベント,フロント,74.1,126,5811
レオ-エルザ,ベント,ゴールド,73.2,123,5671
レオ-エルザ,ベント,レディス,71.1,122,5249
レオ-エルザ,キング,バック,79.1,134,6703
レオ-エルザ,キング,レギュラー,77.0,133,6309
レオ-エルザ,キング,フロント,73.9,125,5802
レオ-エルザ,キング,ゴールド,73.0,122,5667
レオ-エルザ,キング,レディス,70.8,120,5235
