Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,バック,77.4,139,6532
アウト-イン,Aグリーン,レギュラー,76.0,135,6256
アウト-イン,Aグリーン,フロント,74.3,131,5932
アウト-イン,Aグリーン,レディース,70.7,124,5243
アウト-イン,Bグリーン,バック,76.0,136,6255
アウト-イン,Bグリーン,レギュラー,74.6,133,5979
アウト-イン,Bグリーン,フロント,72.9,129,5655
アウト-イン,Bグリーン,レディース,69.1,121,4966
ウエスト-アウト,メイン|Aグリーン,バック,75.1,133,6107
ウエスト-アウト,メイン|Aグリーン,レギュラー,73.7,130,5837
ウエスト-アウト,メイン|Aグリーン,フロント,72.1,126,5544
ウエスト-アウト,メイン|Aグリーン,レディース,69.1,120,4991
ウエスト-アウト,メイン|Bグリーン,バック,74.5,133,5988
ウエスト-アウト,メイン|Bグリーン,レギュラー,73.1,130,5718
ウエスト-アウト,メイン|Bグリーン,フロント,71.5,126,5425
ウエスト-アウト,メイン|Bグリーン,レディース,68.4,120,4872
イン-ウエスト,Aグリーン|メイン,バック,74.3,129,5869
イン-ウエスト,Aグリーン|メイン,レギュラー,72.7,126,5569
イン-ウエスト,Aグリーン|メイン,フロント,71.2,122,5284
イン-ウエスト,Aグリーン|メイン,レディース,68.8,117,4842
イン-ウエスト,Bグリーン|メイン,バック,73.5,127,5711
イン-ウエスト,Bグリーン|メイン,レギュラー,71.9,123,5411
イン-ウエスト,Bグリーン|メイン,フロント,70.4,120,5126
イン-ウエスト,Bグリーン|メイン,レディース,67.9,115,4684
