Course,Green,Tee,CR,SR,Yards
東-西,ベント(NEW,バック,78.8,138,6752
東-西,ベント(NEW,レギュラー,77.3,135,6426
東-西,ベント(NEW,フロント,76.2,134,6215
東-西,ベント(NEW,アナザー,73.7,127,5792
東-西,ベント(NEW,レディース,73.7,127,5792
東-西,ベント(OLD,バック,78.3,132,6607
東-西,ベント(OLD,レギュラー,76.3,131,6287
東-西,ベント(OLD,フロント,75.5,129,6090
東-西,ベント(OLD,アナザー,73.1,125,5667
東-西,ベント(OLD,レディース,73.1,125,5667
西-中,ベント(NEW,バック,78.4,137,6675
西-中,ベント(NEW,レギュラー,76.8,136,6379
西-中,ベント(NEW,フロント,75.7,132,6137
西-中,ベント(NEW,アナザー,72.2,125,5573
西-中,ベント(NEW,レディース,72.2,125,5573
西-中,ベント(OLD,バック,78.2,134,6568
西-中,ベント(OLD,レギュラー,76.2,132,6272
西-中,ベント(OLD,フロント,75.2,132,6030
西-中,ベント(OLD,アナザー,71.8,125,5466
西-中,ベント(OLD,レディース,71.8,125,5466
中-東,ベント(NEW,バック,78.2,133,6619
中-東,ベント(NEW,レギュラー,76.3,131,6283
中-東,ベント(NEW,フロント,75.1,130,6064
中-東,ベント(NEW,アナザー,71.7,122,5453
中-東,ベント(NEW,レディース,71.7,122,5453
中-東,ベント(OLD,バック,77.7,131,6503
中-東,ベント(OLD,レギュラー,75.7,130,6173
中-東,ベント(OLD,フロント,74.5,129,5968
中-東,ベント(OLD,アナザー,71.1,124,5357
中-東,ベント(OLD,レディース,71.1,124,5357
