Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブラック,72.2,132,6484
アウト-イン,ベント,ブルー,70.9,129,6201
アウト-イン,ベント,ホワイト,69.6,127,5934
アウト-イン,ベント,レッド,67.7,123,5501
