Course,Green,Tee,CR,SR,Yards
東-西,コーライ,バック,75.9,136,6661
東-西,コーライ,レギュラー,72.9,128,6266
東-西,コーライ,フロント1,72.3,126,5873
東-西,ベント,バック,75.7,135,6618
東-西,ベント,レギュラー,72.8,128,6223
東-西,ベント,フロント1,72.1,126,5826
中-東,コーライ,バック,75.7,135,6641
中-東,コーライ,レギュラー,72.9,128,6231
中-東,コーライ,フロント1,72.5,127,5899
中-東,ベント,バック,75.6,135,6618
中-東,ベント,レギュラー,72.9,128,6206
中-東,ベント,フロント1,72.5,127,5888
西-中,ベント,バック,75.4,134,6540
西-中,ベント,レギュラー,73.4,129,6225
西-中,ベント,フロント1,72.5,127,5938
西-中,コーライ,バック,75.1,134,6548
西-中,コーライ,レギュラー,73.1,129,6235
西-中,コーライ,フロント1,72.3,126,5892
