Course,Green,Tee,CR,SR,Yards
アウト-イン,コーライ,バック,72.3,137,6797
アウト-イン,コーライ,レギュラー1,70.1,132,6319
アウト-イン,コーライ,レギュラー2,69.6,130,6128
アウト-イン,コーライ,ゴールド,65.7,120,5467
アウト-イン,コーライ,レディース,64.7,118,5181
アウト-イン,ベント,バック,71.9,136,6749
アウト-イン,ベント,レギュラー1,69.7,130,6277
アウト-イン,ベント,レギュラー2,69.2,129,6096
アウト-イン,ベント,ゴールド,65.4,119,5386
アウト-イン,ベント,レディース,64.2,118,5128
