Course,Green,Tee,CR,SR,Yards
西アウト-西イン,Aグリーン,バック,82.1,148,7010
西アウト-西イン,Aグリーン,レギュラー,80.4,146,6670
西アウト-西イン,Aグリーン,フロント,77.3,140,6152
西アウト-西イン,Aグリーン,レディース,74.7,135,5751
西アウト-西イン,Bグリーン,バック,81.2,145,6784
西アウト-西イン,Bグリーン,レギュラー,79.1,143,6446
西アウト-西イン,Bグリーン,フロント,75.9,137,5953
西アウト-西イン,Bグリーン,レディース,73.4,129,5550
東アウト-東イン,Aグリーン,バック,81.1,150,6811
東アウト-東イン,Aグリーン,レギュラー,79.4,144,6487
東アウト-東イン,Aグリーン,フロント,77.1,139,6141
東アウト-東イン,Aグリーン,レディース,74.5,134,5731
東アウト-東イン,Bグリーン,バック,79.8,148,6522
東アウト-東イン,Bグリーン,レギュラー,77.9,141,6198
東アウト-東イン,Bグリーン,フロント,75.5,135,5852
東アウト-東イン,Bグリーン,レディース,72.9,133,5495
