Course,Green,Tee,CR,SR,Yards
IN-OLD,ベント,バック,73.0,133,6806
IN-OLD,ベント,レギュラー,70.7,127,6331
IN-OLD,ベント,フロント1,68.0,119,5632
OUT-OLD,ベント,バック,72.8,133,6743
OUT-OLD,ベント,レギュラー,70.3,126,6219
OUT-OLD,ベント,フロント1,67.9,118,5580
OUT-IN,ベント,バック,72.6,132,6741
OUT-IN,ベント,レギュラー,70.2,125,6232
OUT-IN,ベント,フロント1,67.2,117,5442
