Course,Green,Tee,CR,SR,Yards
支笏-阿寒,ベント,バック,74.2,137,7180
支笏-阿寒,ベント,レギュラー,70.8,129,6424
支笏-阿寒,ベント,フロント,68.4,123,5897
支笏-阿寒,ベント,レディース,66.8,120,5533
摩周-支笏,ベント,バック,74.0,137,7143
摩周-支笏,ベント,レギュラー,70.7,128,6422
摩周-支笏,ベント,フロント,68.8,124,5990
摩周-支笏,ベント,レディース,66.8,119,5554
阿寒-摩周,ベント,バック,74.0,135,7183
阿寒-摩周,ベント,レギュラー,70.5,127,6406
阿寒-摩周,ベント,フロント,68.0,121,5855
阿寒-摩周,ベント,レディース,66.0,117,5411
