Course,Green,Tee,CR,SR,Yards
南-東,ベント,バック,72.1,131,6818
南-東,ベント,レギュラー,70.6,127,6509
南-東,ベント,フロント1,70.5,126,6486
南-東,ベント,フロント2,68.1,119,5851
南-東,コーライ,バック,70.6,127,6513
南-東,コーライ,レギュラー,69.3,123,6185
南-東,コーライ,フロント1,69.2,123,6148
南-東,コーライ,フロント2,67.4,117,5672
東-西,ベント,バック,72.0,131,6766
東-西,ベント,レギュラー,70.5,126,6457
東-西,ベント,フロント1,70.3,126,6406
東-西,ベント,フロント2,68.2,119,5845
東-西,コーライ,バック,70.7,127,6496
東-西,コーライ,レギュラー,69.5,123,6174
東-西,コーライ,フロント1,69.2,123,6105
東-西,コーライ,フロント2,67.5,117,5642
西-南,ベント,バック,71.2,129,6608
西-南,ベント,レギュラー,69.8,124,6294
西-南,ベント,フロント1,69.7,124,6244
西-南,ベント,フロント2,67.8,118,5748
西-南,コーライ,バック,69.9,125,6321
西-南,コーライ,レギュラー,68.7,121,6013
西-南,コーライ,フロント1,68.3,120,5907
西-南,コーライ,フロント2,67.1,116,5600
