Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.7,136,7107
アウト-イン,ベント,レギュラー,71.0,128,6539
アウト-イン,ベント,フロント1,69.2,123,6098
アウト-イン,ベント,フロント2,65.1,110,4958
