Course,Green,Tee,CR,SR,Yards
南-西,ベント,バック,81.7,138,7195
南-西,ベント,レギュラー,79.1,133,6744
南-西,ベント,フロント,77.6,131,6506
南-西,ベント,レディース,72.4,124,5683
南-西,コーライ,バック,79.8,137,6901
南-西,コーライ,レギュラー,77.1,132,6461
南-西,コーライ,フロント,75.4,130,6181
南-西,コーライ,レディース,70.4,122,5376
西-東,ベント,バック,81.0,139,7067
西-東,ベント,レギュラー,78.7,135,6683
西-東,ベント,フロント,77.4,132,6449
西-東,ベント,レディース,72.8,126,5714
西-東,コーライ,バック,79.1,137,6831
西-東,コーライ,レギュラー,76.7,133,6449
西-東,コーライ,フロント,75.0,130,6157
西-東,コーライ,レディース,70.6,123,5430
東-南,ベント,バック,80.7,138,6990
東-南,ベント,レギュラー,78.4,134,6623
東-南,ベント,フロント,76.6,130,6321
東-南,ベント,レディース,71.8,123,5565
東-南,コーライ,バック,78.9,135,6718
東-南,コーライ,レギュラー,76.2,132,6342
東-南,コーライ,フロント,74.4,128,6024
東-南,コーライ,レディース,69.8,121,5268
