Course,Green,Tee,CR,SR,Yards
由布アウト-由布イン,ベント,バック,72.6,127,6918
由布アウト-由布イン,ベント,レギュラー,70.6,123,6481
由布アウト-由布イン,ベント,ゴールド,66.1,112,5498
鶴見アウト-鶴見イン,ベント,バック,72.2,128,6864
鶴見アウト-鶴見イン,ベント,レギュラー,70.3,124,6450
鶴見アウト-鶴見イン,ベント,フロント,67.3,116,5782
鶴見アウト-鶴見イン,ベント,ゴールド,65.4,112,5375
